annee;mois_num;code_reg;nom_reg;filiere_raw;prod_gwh;filiere;prod_mwh
2020;10;76;Occitanie;Production solaire (GWh);164.87;Solaire;164870.0
2021;10;24;Centre-Val de Loire;Production solaire (GWh);54.787;Solaire;54787.0
2021;10;44;Grand Est;Production solaire (GWh);70.193;Solaire;70193.0
2022;10;44;Grand Est;Production solaire (GWh);85.833;Solaire;85833.0
2022;10;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);182.123;Solaire;182123.0
2022;10;94;Corse;Production solaire (GWh);20.782;Solaire;20782.0
2023;10;27;Bourgogne-Franche-Comté;Production solaire (GWh);71.185;Solaire;71185.0
2023;10;44;Grand Est;Production solaire (GWh);104.435;Solaire;104435.0
2023;10;53;Bretagne;Production solaire (GWh);40.579;Solaire;40579.0
2023;10;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);226.351;Solaire;226351.0
2024;10;32;Hauts-de-France;Production solaire (GWh);47.242;Solaire;47242.0
2024;10;53;Bretagne;Production solaire (GWh);51.546;Solaire;51546.0
2024;10;76;Occitanie;Production solaire (GWh);332.028;Solaire;332028.0
2024;10;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);209.642;Solaire;209642.0
2014;11;76;Occitanie;Production solaire (GWh);55.967;Solaire;55967.0
2014;11;94;Corse;Production solaire (GWh);5.973;Solaire;5973.0
2015;11;11;Île-de-France;Production solaire (GWh);2.462;Solaire;2462.0
2015;11;32;Hauts-de-France;Production solaire (GWh);3.756;Solaire;3756.0
2015;11;75;Nouvelle-Aquitaine;Production solaire (GWh);96.775;Solaire;96775.0
2016;11;24;Centre-Val de Loire;Production solaire (GWh);9.459;Solaire;9459.0
2016;11;94;Corse;Production solaire (GWh);7.786;Solaire;7786.0
2017;11;11;Île-de-France;Production solaire (GWh);2.478;Solaire;2478.0
2017;11;28;Normandie;Production solaire (GWh);4.998;Solaire;4998.0
2017;11;75;Nouvelle-Aquitaine;Production solaire (GWh);133.221;Solaire;133221.0
2018;11;11;Île-de-France;Production solaire (GWh);4.673;Solaire;4673.0
2018;11;44;Grand Est;Production solaire (GWh);30.416;Solaire;30416.0
2018;11;53;Bretagne;Production solaire (GWh);11.456;Solaire;11456.0
2018;11;76;Occitanie;Production solaire (GWh);98.764;Solaire;98764.0
2018;11;84;Auvergne-Rhône-Alpes;Production solaire (GWh);46.6;Solaire;46600.0
2019;11;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);73.469;Solaire;73469.0
2020;11;11;Île-de-France;Production solaire (GWh);6.336;Solaire;6336.0
2020;11;75;Nouvelle-Aquitaine;Production solaire (GWh);195.824;Solaire;195824.0
2020;11;76;Occitanie;Production solaire (GWh);136.13;Solaire;136130.0
2020;11;94;Corse;Production solaire (GWh);13.006;Solaire;13006.0
2021;11;11;Île-de-France;Production solaire (GWh);7.509;Solaire;7509.0
2022;11;53;Bretagne;Production solaire (GWh);20.678;Solaire;20678.0
2023;11;24;Centre-Val de Loire;Production solaire (GWh);41.162;Solaire;41162.0
2023;11;32;Hauts-de-France;Production solaire (GWh);19.216;Solaire;19216.0
2023;11;84;Auvergne-Rhône-Alpes;Production solaire (GWh);103.98;Solaire;103980.0
2024;11;53;Bretagne;Production solaire (GWh);24.33;Solaire;24330.0
2024;11;94;Corse;Production solaire (GWh);16.857;Solaire;16857.0
2014;12;11;Île-de-France;Production solaire (GWh);1.152;Solaire;1152.0
2015;12;76;Occitanie;Production solaire (GWh);67.598;Solaire;67598.0
2016;12;28;Normandie;Production solaire (GWh);4.493;Solaire;4493.0
2017;12;44;Grand Est;Production solaire (GWh);8.275;Solaire;8275.0
2017;12;52;Pays de la Loire;Production solaire (GWh);12.958;Solaire;12958.0
2017;12;76;Occitanie;Production solaire (GWh);69.873;Solaire;69873.0
2017;12;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);59.735;Solaire;59735.0
2017;12;94;Corse;Production solaire (GWh);7.604;Solaire;7604.0
2018;12;44;Grand Est;Production solaire (GWh);10.746;Solaire;10746.0
2018;12;52;Pays de la Loire;Production solaire (GWh);7.71;Solaire;7710.0
2018;12;76;Occitanie;Production solaire (GWh);73.146;Solaire;73146.0
2018;12;94;Corse;Production solaire (GWh);9.4;Solaire;9400.0
2019;12;11;Île-de-France;Production solaire (GWh);4.292;Solaire;4292.0
2019;12;32;Hauts-de-France;Production solaire (GWh);5.862;Solaire;5862.0
2020;12;27;Bourgogne-Franche-Comté;Production solaire (GWh);9.357;Solaire;9357.0
2020;12;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);64.351;Solaire;64351.0
2021;12;32;Hauts-de-France;Production solaire (GWh);6.803;Solaire;6803.0
2021;12;53;Bretagne;Production solaire (GWh);8.402;Solaire;8402.0
2022;12;24;Centre-Val de Loire;Production solaire (GWh);15.865;Solaire;15865.0
2022;12;28;Normandie;Production solaire (GWh);4.879;Solaire;4879.0
2022;12;32;Hauts-de-France;Production solaire (GWh);8.928;Solaire;8928.0
2022;12;75;Nouvelle-Aquitaine;Production solaire (GWh);138.059;Solaire;138059.0
2023;12;11;Île-de-France;Production solaire (GWh);6.877;Solaire;6877.0
2023;12;94;Corse;Production solaire (GWh);13.484;Solaire;13484.0
2024;12;11;Île-de-France;Production solaire (GWh);7.414;Solaire;7414.0
2024;12;27;Bourgogne-Franche-Comté;Production solaire (GWh);31.133;Solaire;31133.0
2024;12;28;Normandie;Production solaire (GWh);8.027;Solaire;8026.999999999999
2024;12;52;Pays de la Loire;Production solaire (GWh);44.196;Solaire;44196.0
2024;12;53;Bretagne;Production solaire (GWh);19.521;Solaire;19521.0
2024;12;84;Auvergne-Rhône-Alpes;Production solaire (GWh);105.24;Solaire;105240.0
2014;01;24;Centre-Val de Loire;Production bioénergies (GWh);36.982;Bioénergies;36982.0
2014;01;53;Bretagne;Production bioénergies (GWh);21.885;Bioénergies;21885.0
2015;01;32;Hauts-de-France;Production bioénergies (GWh);74.495;Bioénergies;74495.0
2015;01;94;Corse;Production bioénergies (GWh);1.082;Bioénergies;1082.0
2016;01;32;Hauts-de-France;Production bioénergies (GWh);86.214;Bioénergies;86214.0
2016;01;44;Grand Est;Production bioénergies (GWh);80.372;Bioénergies;80372.0
2016;01;53;Bretagne;Production bioénergies (GWh);25.927;Bioénergies;25927.0
2016;01;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);73.347;Bioénergies;73347.0
2017;01;75;Nouvelle-Aquitaine;Production bioénergies (GWh);138.146;Bioénergies;138146.0
2017;01;76;Occitanie;Production bioénergies (GWh);67.098;Bioénergies;67098.0
2018;01;28;Normandie;Production bioénergies (GWh);37.448;Bioénergies;37448.0
2018;01;32;Hauts-de-France;Production bioénergies (GWh);88.123;Bioénergies;88123.0
2019;01;24;Centre-Val de Loire;Production bioénergies (GWh);40.154;Bioénergies;40154.0
2019;01;44;Grand Est;Production bioénergies (GWh);82.765;Bioénergies;82765.0
2019;01;76;Occitanie;Production bioénergies (GWh);65.6;Bioénergies;65600.0
2020;01;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);32.126;Bioénergies;32125.999999999996
2020;01;32;Hauts-de-France;Production bioénergies (GWh);92.909;Bioénergies;92909.0
2020;01;44;Grand Est;Production bioénergies (GWh);88.316;Bioénergies;88316.0
2020;01;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);92.529;Bioénergies;92529.0
2020;01;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);74.535;Bioénergies;74535.0
2021;01;11;Île-de-France;Production bioénergies (GWh);102.271;Bioénergies;102271.0
2021;01;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);33.254;Bioénergies;33254.0
2021;01;32;Hauts-de-France;Production bioénergies (GWh);90.55;Bioénergies;90550.0
2021;01;76;Occitanie;Production bioénergies (GWh);59.965;Bioénergies;59965.0
2022;01;52;Pays de la Loire;Production bioénergies (GWh);42.715;Bioénergies;42715.0
2022;01;75;Nouvelle-Aquitaine;Production bioénergies (GWh);136.181;Bioénergies;136181.0
2022;01;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);64.103;Bioénergies;64102.99999999999
2022;01;94;Corse;Production bioénergies (GWh);0.263;Bioénergies;263.0
2023;01;28;Normandie;Production bioénergies (GWh);60.912;Bioénergies;60912.0
2023;01;53;Bretagne;Production bioénergies (GWh);38.407;Bioénergies;38407.0
2023;01;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);80.319;Bioénergies;80319.0
2024;01;52;Pays de la Loire;Production bioénergies (GWh);40.447;Bioénergies;40447.0
2024;01;75;Nouvelle-Aquitaine;Production bioénergies (GWh);118.686;Bioénergies;118686.0
2024;01;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);88.391;Bioénergies;88391.0
2014;02;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);12.266;Bioénergies;12266.0
2014;02;28;Normandie;Production bioénergies (GWh);35.584;Bioénergies;35584.0
2014;02;44;Grand Est;Production bioénergies (GWh);48.412;Bioénergies;48412.0
2015;02;94;Corse;Production bioénergies (GWh);0.972;Bioénergies;972.0
2016;02;53;Bretagne;Production bioénergies (GWh);23.615;Bioénergies;23615.0
2017;02;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);70.661;Bioénergies;70661.0
2018;02;32;Hauts-de-France;Production bioénergies (GWh);82.065;Bioénergies;82065.0
2019;02;53;Bretagne;Production bioénergies (GWh);30.986;Bioénergies;30986.0
2020;02;28;Normandie;Production bioénergies (GWh);42.531;Bioénergies;42531.0
2020;02;94;Corse;Production bioénergies (GWh);0.465;Bioénergies;465.0
2021;02;24;Centre-Val de Loire;Production bioénergies (GWh);38.614;Bioénergies;38614.0
2021;02;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);32.25;Bioénergies;32250.0
2021;02;28;Normandie;Production bioénergies (GWh);58.57;Bioénergies;58570.0
2021;02;32;Hauts-de-France;Production bioénergies (GWh);77.667;Bioénergies;77667.0
2021;02;52;Pays de la Loire;Production bioénergies (GWh);31.716;Bioénergies;31716.0
2021;02;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);78.761;Bioénergies;78761.0
2022;02;28;Normandie;Production bioénergies (GWh);57.615;Bioénergies;57615.0
2022;02;32;Hauts-de-France;Production bioénergies (GWh);75.674;Bioénergies;75674.0
2022;02;75;Nouvelle-Aquitaine;Production bioénergies (GWh);129.737;Bioénergies;129737.0
2022;02;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);91.807;Bioénergies;91807.0
2023;02;76;Occitanie;Production bioénergies (GWh);55.834;Bioénergies;55834.0
2023;02;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);74.875;Bioénergies;74875.0
2024;02;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);33.946;Bioénergies;33946.0
2024;02;52;Pays de la Loire;Production bioénergies (GWh);38.827;Bioénergies;38827.0
2024;02;53;Bretagne;Production bioénergies (GWh);36.932;Bioénergies;36932.0
2024;02;94;Corse;Production bioénergies (GWh);0.225;Bioénergies;225.0
2014;03;28;Normandie;Production bioénergies (GWh);36.705;Bioénergies;36705.0
2014;03;76;Occitanie;Production bioénergies (GWh);64.485;Bioénergies;64485.0
2014;03;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);75.7;Bioénergies;75700.0
2015;03;11;Île-de-France;Production bioénergies (GWh);86.897;Bioénergies;86897.0
2015;03;32;Hauts-de-France;Production bioénergies (GWh);77.684;Bioénergies;77684.0
2016;03;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);16.193;Bioénergies;16193.000000000002
2016;03;75;Nouvelle-Aquitaine;Production bioénergies (GWh);127.058;Bioénergies;127058.0
2016;03;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);83.929;Bioénergies;83929.0
2016;03;94;Corse;Production bioénergies (GWh);0.95;Bioénergies;950.0
2017;03;52;Pays de la Loire;Production bioénergies (GWh);33.304;Bioénergies;33304.0
2017;03;75;Nouvelle-Aquitaine;Production bioénergies (GWh);132.927;Bioénergies;132927.0
2018;03;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);20.43;Bioénergies;20430.0
2018;03;44;Grand Est;Production bioénergies (GWh);73.191;Bioénergies;73191.0
2018;03;75;Nouvelle-Aquitaine;Production bioénergies (GWh);94.87;Bioénergies;94870.0
2018;03;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);83.395;Bioénergies;83395.0
2018;03;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);119.753;Bioénergies;119753.0
2019;03;32;Hauts-de-France;Production bioénergies (GWh);87.934;Bioénergies;87934.0
2019;03;53;Bretagne;Production bioénergies (GWh);34.716;Bioénergies;34716.0
2019;03;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);76.046;Bioénergies;76046.0
2020;03;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);33.386;Bioénergies;33386.0
2020;03;44;Grand Est;Production bioénergies (GWh);88.298;Bioénergies;88298.0
2020;03;76;Occitanie;Production bioénergies (GWh);64.224;Bioénergies;64224.00000000001
2020;03;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);83.796;Bioénergies;83796.0
2021;03;11;Île-de-France;Production bioénergies (GWh);106.444;Bioénergies;106444.0
2021;03;24;Centre-Val de Loire;Production bioénergies (GWh);43.351;Bioénergies;43351.0
2021;03;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);30.096;Bioénergies;30096.0
2021;03;52;Pays de la Loire;Production bioénergies (GWh);35.558;Bioénergies;35558.0
2021;03;94;Corse;Production bioénergies (GWh);0.429;Bioénergies;429.0
2022;03;24;Centre-Val de Loire;Production bioénergies (GWh);41.716;Bioénergies;41716.0
2022;03;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);95.268;Bioénergies;95268.0
2022;03;94;Corse;Production bioénergies (GWh);0.351;Bioénergies;351.0
2023;03;28;Normandie;Production bioénergies (GWh);59.548;Bioénergies;59548.0
2023;03;32;Hauts-de-France;Production bioénergies (GWh);86.799;Bioénergies;86799.0
2023;03;75;Nouvelle-Aquitaine;Production bioénergies (GWh);123.063;Bioénergies;123063.0
2023;03;76;Occitanie;Production bioénergies (GWh);62.536;Bioénergies;62536.0
2023;03;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);102.47;Bioénergies;102470.0
2024;03;24;Centre-Val de Loire;Production bioénergies (GWh);38.298;Bioénergies;38298.0
2024;03;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);36.381;Bioénergies;36381.0
2024;03;28;Normandie;Production bioénergies (GWh);63.274;Bioénergies;63274.0
2014;04;24;Centre-Val de Loire;Production bioénergies (GWh);31.2;Bioénergies;31200.0
2014;04;28;Normandie;Production bioénergies (GWh);25.866;Bioénergies;25866.0
2014;04;32;Hauts-de-France;Production bioénergies (GWh);51.988;Bioénergies;51988.0
2014;04;53;Bretagne;Production bioénergies (GWh);22.481;Bioénergies;22481.0
2015;04;11;Île-de-France;Production bioénergies (GWh);82.645;Bioénergies;82645.0
2015;04;28;Normandie;Production bioénergies (GWh);31.788;Bioénergies;31788.0
2015;04;32;Hauts-de-France;Production bioénergies (GWh);64.07;Bioénergies;64069.99999999999
2016;04;53;Bretagne;Production bioénergies (GWh);23.302;Bioénergies;23302.0
2018;04;53;Bretagne;Production bioénergies (GWh);29.924;Bioénergies;29924.0
2018;04;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);141.757;Bioénergies;141757.0
2019;04;11;Île-de-France;Production bioénergies (GWh);83.154;Bioénergies;83154.0
2019;04;32;Hauts-de-France;Production bioénergies (GWh);83.89;Bioénergies;83890.0
2019;04;44;Grand Est;Production bioénergies (GWh);78.776;Bioénergies;78776.0
2019;04;76;Occitanie;Production bioénergies (GWh);57.765;Bioénergies;57765.0
2019;04;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);52.894;Bioénergies;52894.0
2020;04;11;Île-de-France;Production bioénergies (GWh);99.497;Bioénergies;99497.0
2021;04;76;Occitanie;Production bioénergies (GWh);59.969;Bioénergies;59969.0
2021;04;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);50.145;Bioénergies;50145.0
2021;04;94;Corse;Production bioénergies (GWh);0.396;Bioénergies;396.0
2022;04;24;Centre-Val de Loire;Production bioénergies (GWh);40.049;Bioénergies;40049.0
2022;04;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);36.028;Bioénergies;36028.0
2022;04;28;Normandie;Production bioénergies (GWh);61.253;Bioénergies;61253.0
2022;04;32;Hauts-de-France;Production bioénergies (GWh);76.557;Bioénergies;76557.0
2022;04;52;Pays de la Loire;Production bioénergies (GWh);41.288;Bioénergies;41288.0
2022;04;53;Bretagne;Production bioénergies (GWh);37.412;Bioénergies;37412.0
2022;04;94;Corse;Production bioénergies (GWh);0.31;Bioénergies;310.0
2023;04;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);37.447;Bioénergies;37447.0
2023;04;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);77.112;Bioénergies;77112.0
2023;04;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);84.283;Bioénergies;84283.0
2023;04;94;Corse;Production bioénergies (GWh);0.009;Bioénergies;9.0
2024;04;76;Occitanie;Production bioénergies (GWh);76.423;Bioénergies;76423.0
2024;04;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);72.261;Bioénergies;72261.0
2014;05;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);14.245;Bioénergies;14245.0
2014;05;75;Nouvelle-Aquitaine;Production bioénergies (GWh);88.086;Bioénergies;88086.0
2014;05;76;Occitanie;Production bioénergies (GWh);60.987;Bioénergies;60987.0
2015;05;24;Centre-Val de Loire;Production bioénergies (GWh);35.203;Bioénergies;35203.0
2015;05;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);16.295;Bioénergies;16295.000000000002
2015;05;28;Normandie;Production bioénergies (GWh);40.931;Bioénergies;40931.0
2015;05;44;Grand Est;Production bioénergies (GWh);55.468;Bioénergies;55468.0
2015;05;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);49.528;Bioénergies;49528.0
2016;05;24;Centre-Val de Loire;Production bioénergies (GWh);38.188;Bioénergies;38188.0
2016;05;52;Pays de la Loire;Production bioénergies (GWh);26.435;Bioénergies;26435.0
2016;05;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);70.971;Bioénergies;70971.0
2016;05;93;Provence-Alpes-Côte d'Azur;Production bioénergies (GWh);78.979;Bioénergies;78979.0
2016;05;94;Corse;Production bioénergies (GWh);0.92;Bioénergies;920.0
2017;05;11;Île-de-France;Production bioénergies (GWh);98.047;Bioénergies;98047.0
2017;05;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);13.728;Bioénergies;13728.0
2017;05;53;Bretagne;Production bioénergies (GWh);30.568;Bioénergies;30568.0
2017;05;76;Occitanie;Production bioénergies (GWh);63.548;Bioénergies;63548.0
2019;05;44;Grand Est;Production bioénergies (GWh);81.526;Bioénergies;81526.0
2020;05;24;Centre-Val de Loire;Production bioénergies (GWh);48.978;Bioénergies;48978.0
2020;05;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);34.204;Bioénergies;34204.0
2020;05;32;Hauts-de-France;Production bioénergies (GWh);87.167;Bioénergies;87167.0
2020;05;75;Nouvelle-Aquitaine;Production bioénergies (GWh);140.513;Bioénergies;140513.0
2021;05;27;Bourgogne-Franche-Comté;Production bioénergies (GWh);33.066;Bioénergies;33066.0
2021;05;28;Normandie;Production bioénergies (GWh);66.885;Bioénergies;66885.0
2021;05;53;Bretagne;Production bioénergies (GWh);38.32;Bioénergies;38320.0
2021;05;76;Occitanie;Production bioénergies (GWh);51.708;Bioénergies;51708.0
2022;05;24;Centre-Val de Loire;Production bioénergies (GWh);43.133;Bioénergies;43133.0
2022;05;28;Normandie;Production bioénergies (GWh);68.893;Bioénergies;68893.0
2022;05;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);88.58;Bioénergies;88580.0
2023;05;76;Occitanie;Production bioénergies (GWh);77.056;Bioénergies;77056.0
2024;05;32;Hauts-de-France;Production bioénergies (GWh);81.478;Bioénergies;81478.0
2024;05;53;Bretagne;Production bioénergies (GWh);40.071;Bioénergies;40071.0
2014;06;84;Auvergne-Rhône-Alpes;Production bioénergies (GWh);55.437;Bioénergies;55437.0
